Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Amount
47077,51572,28-02-2025,Withdrawal,64164
47078,50435,18-07-2025,Withdrawal,34470
47079,52906,26-06-2023,Deposit,325382
47080,53858,19-02-2025,Deposit,116966
47081,55545,07-01-2026,Deposit,30808
47082,50447,07-12-2023,Deposit,36611
47083,52046,21-03-2026,Deposit,942393
47084,53061,09-06-2025,Withdrawal,39421
47085,54513,01-10-2023,Deposit,964496
47086,54391,02-08-2024,Withdrawal,966879
47087,53435,04-01-2026,Withdrawal,19408
47088,56799,24-10-2025,Withdrawal,51268
47089,50364,24-02-2024,Withdrawal,7157
47090,55822,26-01-2025,Deposit,696472
47091,56653,01-07-2025,Withdrawal,568177
47092,57294,13-02-2024,Withdrawal,18102
47093,51543,10-03-2024,Withdrawal,611231
47094,54815,25-09-2024,Withdrawal,41581
47095,52783,11-05-2025,Withdrawal,16143
47096,57034,25-12-2024,Withdrawal,34828
47097,57209,23-01-2026,Deposit,28994
47098,51226,12-10-2025,Withdrawal,343969
47099,52785,21-06-2024,Withdrawal,597654
47100,52169,26-12-2023,Deposit,47326
47101,52385,07-12-2025,Withdrawal,524284
47102,52124,20-08-2024,Deposit,143556
47103,53187,03-06-2025,Withdrawal,42100
47104,56781,23-08-2024,Withdrawal,31102
47105,50063,06-05-2024,Withdrawal,799926
47106,52648,24-09-2025,Withdrawal,442910
47107,52799,07-11-2024,Withdrawal,15819
47108,57051,31-05-2024,Deposit,34290
47109,52264,24-10-2023,Withdrawal,386399
47110,50841,06-03-2025,Withdrawal,800346
47111,55737,11-10-2024,Withdrawal,20975
47112,52006,28-12-2023,Withdrawal,294662
47113,51554,21-08-2025,Withdrawal,46640
47114,52851,21-03-2026,Deposit,606359
47115,55754,04-04-2025,Withdrawal,7967
47116,52997,20-11-2023,Withdrawal,912889
47117,52794,10-10-2023,Withdrawal,174411
47118,50910,10-05-2024,Deposit,48395
47119,50564,10-09-2025,Deposit,28953
47120,53791,23-07-2024,Withdrawal,171610
47121,55532,17-09-2023,Withdrawal,49190
47122,55732,13-07-2023,Withdrawal,49259
47123,56825,07-12-2025,Deposit,36429
47124,52133,07-05-2024,Withdrawal,223132
47125,51529,04-01-2025,Deposit,679457
47126,50437,10-02-2025,Withdrawal,46891
47127,54310,11-06-2026,Withdrawal,31348
47128,52086,04-05-2024,Deposit,798302
47129,56727,28-12-2024,Withdrawal,38404
47130,56021,22-06-2023,Withdrawal,6098
47131,50043,26-08-2025,Deposit,895970
47132,50101,28-06-2025,Withdrawal,194793
47133,53602,30-10-2024,Withdrawal,8325
47134,50964,06-02-2025,Withdrawal,3842
47135,52886,26-06-2024,Deposit,980896
47136,51499,19-02-2026,Deposit,8834
47137,54179,13-03-2025,Withdrawal,892042
47138,55240,21-09-2024,Withdrawal,19678
47139,51586,25-06-2023,Withdrawal,122423
47140,50190,01-01-2025,Deposit,346796
47141,56683,02-09-2023,Deposit,133041
47142,55937,30-08-2023,Withdrawal,25090
47143,51512,28-09-2023,Withdrawal,7590
47144,51741,03-10-2023,Deposit,890443
47145,51745,01-07-2025,Deposit,817699
47146,55445,09-08-2024,Deposit,23926
47147,54027,09-04-2024,Deposit,6501
47148,56747,04-03-2026,Deposit,11700
47149,50187,16-07-2024,Deposit,828
47150,52141,05-10-2023,Withdrawal,15006
47151,50317,01-05-2024,Deposit,44365
47152,53842,18-11-2024,Withdrawal,410180
47153,53301,28-08-2023,Deposit,4817
47154,56850,08-12-2023,Withdrawal,31523
47155,51009,07-11-2024,Withdrawal,14800
47156,53976,16-01-2024,Withdrawal,419199
47157,53448,28-07-2025,Deposit,472187
47158,54000,05-08-2024,Withdrawal,411700
47159,55950,29-12-2024,Withdrawal,18078
47160,52103,01-10-2024,Deposit,42652
47161,53106,01-10-2025,Deposit,181984
47162,56832,01-10-2024,Deposit,150863
47163,50204,13-03-2026,Withdrawal,8358
47164,55976,02-03-2024,Withdrawal,668291
47165,52904,22-03-2024,Deposit,57879
47166,56928,04-06-2026,Withdrawal,963337
47167,55519,15-09-2023,Withdrawal,25511
47168,50553,04-02-2025,Withdrawal,57835
47169,52427,05-10-2025,Withdrawal,18419
47170,56014,28-09-2024,Deposit,800410
47171,56444,12-10-2023,Withdrawal,140991
47172,52196,27-02-2025,Withdrawal,13996
47173,54621,09-01-2024,Withdrawal,28157
47174,51820,13-03-2026,Deposit,965073
47175,50009,29-07-2024,Withdrawal,20398
47176,56450,08-02-2025,Withdrawal,10280
47177,53802,13-11-2025,Deposit,17104
47178,54515,18-12-2025,Deposit,39214
47179,50776,23-06-2023,Withdrawal,27187
47180,51348,17-10-2023,Deposit,545014
47181,54959,28-01-2025,Withdrawal,330884
47182,52697,05-06-2024,Withdrawal,519327
47183,50398,15-01-2025,Deposit,317738
47184,51422,06-09-2023,Deposit,798378
47185,56376,03-08-2025,Withdrawal,509197
47186,50561,21-08-2024,Deposit,672446
47187,54384,21-08-2025,Deposit,624309
47188,55837,14-11-2023,Withdrawal,14000
47189,54164,10-11-2024,Deposit,20480
47190,54717,09-02-2026,Deposit,607215
47191,51119,08-11-2025,Withdrawal,418891
47192,55092,31-07-2023,Deposit,8209
47193,54409,02-12-2023,Deposit,656921
47194,50175,08-04-2024,Deposit,876866
47195,51288,06-08-2024,Deposit,28832
47196,53733,17-06-2023,Deposit,84439
47197,50007,15-08-2024,Deposit,576235
47198,50153,03-03-2026,Deposit,35412
47199,56257,22-01-2025,Withdrawal,24735
47200,52341,16-07-2023,Withdrawal,970652
47201,54877,16-08-2023,Deposit,38758
47202,56160,03-09-2025,Deposit,504
47203,52527,25-06-2023,Deposit,49091
47204,54205,22-12-2025,Withdrawal,16104
47205,52833,11-10-2025,Deposit,27955
47206,57388,24-03-2024,Withdrawal,559081
47207,57197,28-07-2025,Deposit,809665
47208,55872,27-02-2024,Withdrawal,9418
47209,53239,05-01-2024,Deposit,22219
47210,56953,22-10-2023,Deposit,160447
47211,55361,10-10-2025,Withdrawal,33151
47212,53039,14-08-2025,Withdrawal,31491
47213,54116,20-08-2023,Deposit,352745
47214,51013,03-01-2026,Withdrawal,837652
47215,55633,17-06-2024,Deposit,24502
47216,51368,21-12-2024,Withdrawal,934
47217,54646,05-09-2023,Deposit,563157
47218,50041,08-05-2026,Withdrawal,382377
47219,57446,06-07-2024,Withdrawal,609025
47220,53991,28-04-2026,Withdrawal,30659
47221,54646,23-12-2025,Deposit,506985
47222,51654,19-10-2025,Deposit,20983
47223,54950,03-04-2024,Deposit,452173
47224,54605,23-09-2023,Deposit,832580
47225,56013,17-11-2024,Withdrawal,25596
47226,53893,27-06-2025,Deposit,48862
47227,56259,13-04-2024,Deposit,333185
47228,51651,07-02-2025,Deposit,876717
47229,51743,27-02-2024,Withdrawal,37336
47230,50066,25-01-2024,Deposit,256610
47231,55854,30-11-2024,Withdrawal,813432
47232,52373,10-09-2024,Withdrawal,867315
47233,57136,27-12-2024,Withdrawal,866841
47234,52634,03-12-2025,Withdrawal,519734
47235,51675,31-03-2026,Withdrawal,34417
47236,50254,19-07-2025,Deposit,49875
47237,52889,05-11-2024,Deposit,792066
47238,51085,17-01-2024,Withdrawal,24600
47239,54120,02-11-2025,Deposit,443428
47240,56848,25-04-2026,Deposit,788643
47241,54933,27-08-2023,Deposit,480348
47242,53124,23-03-2026,Withdrawal,101220
47243,52332,18-09-2025,Withdrawal,33119
47244,53207,13-05-2026,Deposit,3093
47245,51098,10-08-2024,Deposit,176919
47246,52676,02-01-2024,Deposit,23336
47247,50933,10-12-2024,Withdrawal,252013
47248,51450,13-01-2026,Deposit,10816
47249,56244,08-07-2024,Deposit,42979
47250,53354,16-05-2026,Deposit,626749
47251,50443,16-02-2025,Deposit,334923
47252,50729,12-01-2024,Deposit,210479
47253,50132,23-11-2024,Deposit,19504
47254,55872,30-01-2025,Deposit,25714
47255,51902,26-09-2025,Deposit,35139
47256,54687,16-03-2025,Withdrawal,848722
47257,53808,17-02-2024,Withdrawal,848632
47258,55629,19-11-2023,Withdrawal,18932
47259,54673,27-08-2025,Deposit,511180
47260,50726,22-08-2024,Deposit,490458
47261,52403,25-04-2024,Withdrawal,23112
47262,51341,03-01-2026,Deposit,118990
47263,55751,29-04-2024,Deposit,5754
47264,50063,31-03-2025,Withdrawal,330976
47265,52216,22-03-2025,Withdrawal,156109
47266,52990,23-09-2024,Deposit,265286
47267,52618,06-08-2025,Withdrawal,137661
47268,57347,20-07-2023,Withdrawal,46033
47269,56417,30-10-2023,Deposit,732432
47270,52693,08-01-2026,Deposit,35130
47271,53802,30-07-2025,Withdrawal,47933
47272,56077,22-09-2023,Withdrawal,7102
47273,51297,18-12-2025,Withdrawal,575352
47274,52070,25-05-2026,Deposit,829185
47275,56640,15-06-2025,Withdrawal,35829
47276,56096,24-05-2025,Deposit,12893
47277,50327,10-09-2025,Withdrawal,954783
47278,55685,05-04-2026,Withdrawal,27560
47279,55998,14-01-2024,Withdrawal,46783
47280,50904,28-05-2026,Deposit,902855
47281,55099,30-09-2023,Withdrawal,354935
47282,52911,15-04-2024,Withdrawal,335158
47283,50301,18-11-2025,Deposit,22054
47284,55255,24-09-2023,Deposit,49408
47285,52805,28-05-2024,Withdrawal,22510
47286,54484,05-10-2023,Withdrawal,606595
47287,50351,22-04-2026,Deposit,11311
47288,53316,09-05-2026,Deposit,64889
47289,54585,22-02-2024,Deposit,43670
47290,54953,03-08-2024,Withdrawal,24470
47291,50265,24-05-2025,Withdrawal,5897
47292,52392,29-11-2024,Deposit,133879
47293,56994,03-04-2026,Withdrawal,4276
47294,56868,29-08-2024,Deposit,32240
47295,52638,23-05-2026,Deposit,305928
47296,54784,12-10-2023,Withdrawal,17328
47297,53876,15-06-2026,Withdrawal,9819
47298,53910,13-06-2026,Withdrawal,263228
47299,52410,07-03-2024,Withdrawal,31612
47300,51267,26-11-2023,Deposit,19187
47301,56331,16-03-2025,Withdrawal,540188
47302,50961,28-11-2023,Deposit,300114
47303,50742,15-12-2023,Deposit,380340
47304,54356,11-02-2025,Withdrawal,4232
47305,55563,29-07-2023,Withdrawal,266920
47306,50784,13-03-2025,Withdrawal,15821
47307,52141,31-05-2024,Withdrawal,36418
47308,57305,16-05-2024,Deposit,18666
47309,56796,25-11-2024,Withdrawal,388947
47310,56445,08-09-2025,Withdrawal,35159
47311,55236,25-01-2026,Deposit,260459
47312,56995,24-01-2025,Withdrawal,455766
47313,53676,17-06-2024,Deposit,13204
47314,50946,28-05-2024,Deposit,19148
47315,55714,19-10-2024,Deposit,23849
47316,55468,11-02-2024,Deposit,783378
47317,55614,02-10-2023,Withdrawal,24699
47318,54748,18-06-2025,Deposit,371511
47319,50258,12-11-2025,Withdrawal,142306
47320,52961,23-03-2024,Deposit,9168
47321,54254,06-03-2025,Withdrawal,403451
47322,51976,10-03-2024,Withdrawal,48235
47323,52357,13-12-2024,Deposit,40927
47324,51114,26-10-2023,Withdrawal,18744
47325,55373,06-11-2025,Deposit,40237
47326,56204,23-02-2025,Deposit,3398
47327,53320,11-02-2025,Deposit,244096
47328,51326,17-12-2023,Withdrawal,8665
47329,51828,16-05-2026,Deposit,24603
47330,55150,11-09-2024,Deposit,17858
47331,56165,08-09-2023,Withdrawal,45095
47332,57486,18-10-2025,Withdrawal,270249
47333,51446,19-07-2024,Withdrawal,248111
47334,55784,10-03-2024,Withdrawal,737725
47335,53064,22-11-2023,Deposit,11802
47336,56886,17-04-2026,Deposit,857658
47337,56126,18-03-2025,Deposit,399821
47338,54046,10-03-2024,Deposit,897066
47339,53555,04-06-2024,Withdrawal,546878
47340,53044,24-07-2023,Deposit,34363
47341,50988,14-08-2024,Withdrawal,47171
47342,52954,12-02-2026,Deposit,234467
47343,55403,06-05-2025,Deposit,534237
47344,50875,16-10-2023,Withdrawal,250880
47345,50245,18-12-2025,Deposit,3755
47346,56738,08-08-2024,Withdrawal,434872
47347,52637,08-11-2025,Deposit,40590
47348,56203,03-09-2023,Deposit,764
47349,53608,04-03-2026,Withdrawal,5236
47350,51950,30-12-2025,Withdrawal,609377
47351,55833,06-09-2025,Deposit,5339
47352,55594,07-08-2025,Deposit,15726
47353,56697,15-02-2024,Withdrawal,614338
47354,51630,21-05-2024,Deposit,14121
47355,54066,13-08-2025,Deposit,1217
47356,53800,29-04-2025,Withdrawal,45152
47357,53071,06-01-2026,Deposit,22592
47358,55262,21-01-2026,Withdrawal,627976
47359,50660,10-09-2025,Deposit,689979
47360,52678,04-03-2026,Deposit,17922
47361,54123,21-03-2024,Withdrawal,16252
47362,50098,14-04-2025,Deposit,849806
47363,55375,09-01-2026,Deposit,41343
47364,55306,12-07-2025,Withdrawal,49701
47365,53926,28-07-2024,Withdrawal,270753
47366,53868,12-06-2024,Withdrawal,33023
47367,51084,15-09-2025,Deposit,2039
47368,55185,13-02-2026,Deposit,42111
47369,52691,27-02-2026,Deposit,19536
47370,50671,06-02-2024,Withdrawal,10331
47371,56239,05-05-2025,Withdrawal,29827
47372,51315,16-08-2024,Deposit,5401
47373,54229,15-12-2024,Deposit,276557
47374,56888,23-01-2024,Deposit,21704
47375,52702,19-08-2025,Deposit,1062
47376,53028,15-02-2026,Deposit,31563
47377,54044,27-12-2024,Deposit,28441
47378,52676,20-06-2024,Deposit,7009
47379,54178,11-02-2025,Deposit,880046
47380,53947,10-04-2024,Withdrawal,923601
47381,53225,27-10-2025,Deposit,44834
47382,51960,05-05-2026,Withdrawal,40701
47383,52598,29-11-2023,Withdrawal,10957
47384,57453,17-09-2023,Withdrawal,44047
47385,55264,28-09-2024,Deposit,47738
47386,50145,24-02-2026,Deposit,14185
47387,53742,12-11-2025,Deposit,259534
47388,53676,18-12-2025,Withdrawal,13354
47389,51541,20-12-2024,Withdrawal,39898
47390,53092,23-09-2024,Withdrawal,884588
47391,51258,01-09-2025,Deposit,177167
47392,52498,04-12-2023,Withdrawal,15686
47393,56561,03-11-2023,Deposit,639793
47394,51024,05-03-2026,Withdrawal,18839
47395,56582,04-06-2026,Deposit,835000
47396,54121,11-09-2023,Withdrawal,4733
47397,51853,29-09-2024,Withdrawal,4760
47398,50611,21-02-2024,Withdrawal,6506
47399,52229,31-07-2025,Withdrawal,491426
47400,52570,18-08-2023,Deposit,211950
47401,55916,24-06-2023,Withdrawal,856515
47402,53621,09-06-2026,Deposit,480916
47403,51405,20-04-2026,Deposit,21488
47404,56136,28-01-2026,Withdrawal,8871
47405,51006,25-03-2025,Deposit,625510
47406,50931,23-03-2024,Deposit,357649
47407,55495,14-10-2025,Withdrawal,15463
47408,57088,20-06-2023,Deposit,64699
47409,54959,31-01-2024,Deposit,495800
47410,51464,01-11-2023,Deposit,37864
47411,56244,16-02-2026,Withdrawal,13078
47412,53327,08-01-2025,Withdrawal,585955
47413,55227,18-01-2026,Withdrawal,184604
47414,51345,03-01-2025,Deposit,49018
47415,52289,06-10-2025,Deposit,91400
47416,56706,25-08-2024,Deposit,766946
47417,52264,04-12-2025,Withdrawal,963185
47418,56457,30-05-2025,Withdrawal,17965
47419,50829,04-02-2026,Withdrawal,866512
47420,51697,09-04-2025,Withdrawal,133918
47421,54881,06-07-2023,Withdrawal,83454
47422,57355,29-01-2025,Deposit,36766
47423,52537,31-10-2025,Withdrawal,48918
47424,54637,01-01-2024,Deposit,791550
47425,54150,02-06-2025,Deposit,39345
47426,51252,20-11-2025,Withdrawal,210327
47427,57333,23-11-2024,Withdrawal,613258
47428,57359,19-05-2024,Deposit,556194
47429,52468,08-02-2026,Deposit,293145
47430,53267,23-03-2026,Withdrawal,46970
47431,52327,09-08-2024,Deposit,970910
47432,53909,15-06-2025,Deposit,843864
47433,55920,11-03-2026,Deposit,36306
47434,55899,22-06-2023,Withdrawal,351929
47435,51286,03-08-2023,Withdrawal,124105
47436,50278,09-03-2024,Withdrawal,23382
47437,55812,05-02-2025,Deposit,641108
47438,56232,16-03-2025,Withdrawal,740892
47439,52245,21-10-2023,Deposit,13043
47440,56280,21-04-2025,Deposit,13311
47441,51652,21-08-2024,Deposit,175689
47442,53812,08-10-2023,Withdrawal,8602
47443,53696,28-01-2025,Deposit,39239
47444,56320,02-07-2025,Withdrawal,23654
47445,53449,06-02-2024,Deposit,48966
47446,51816,31-07-2025,Deposit,25081
47447,52977,28-12-2024,Withdrawal,44532
47448,54525,16-08-2025,Withdrawal,40004
47449,53194,14-04-2024,Withdrawal,44870
47450,54402,21-11-2024,Deposit,27160
47451,52030,06-04-2024,Deposit,43337
47452,53538,22-10-2024,Deposit,37292
47453,53312,15-11-2025,Withdrawal,407815
47454,51129,22-11-2024,Deposit,18191
47455,51523,18-06-2024,Deposit,225958
47456,57234,10-09-2025,Deposit,583174
47457,56395,22-09-2025,Deposit,37850
47458,50735,03-04-2025,Deposit,35550
47459,54625,26-10-2023,Deposit,24978
47460,52969,10-05-2025,Withdrawal,26321
47461,53857,08-05-2024,Withdrawal,36405
47462,50225,29-04-2026,Deposit,45081
47463,50049,19-03-2024,Withdrawal,726089
47464,53082,08-05-2024,Withdrawal,44329
47465,50225,14-12-2024,Withdrawal,935
47466,50456,24-01-2026,Deposit,2609
47467,56861,15-10-2025,Deposit,420442
47468,54738,16-03-2025,Deposit,34790
47469,56558,20-11-2024,Withdrawal,48743
47470,53469,20-09-2023,Deposit,478528
47471,53331,13-04-2025,Withdrawal,280695
47472,51149,05-03-2025,Withdrawal,14147
47473,50415,22-11-2025,Deposit,125652
47474,52552,30-03-2025,Deposit,194474
47475,52827,25-02-2024,Deposit,691838
47476,50594,27-09-2023,Deposit,40519
47477,52291,04-09-2023,Withdrawal,224611
47478,56293,26-05-2025,Withdrawal,128907
47479,54944,12-01-2025,Withdrawal,294327
47480,50051,01-10-2025,Deposit,122793
47481,52658,28-10-2024,Deposit,20200
47482,50434,14-02-2026,Withdrawal,22071
47483,50836,23-11-2024,Deposit,22400
47484,56586,10-05-2025,Withdrawal,34576
47485,50071,19-04-2024,Deposit,38971
47486,51842,05-05-2024,Deposit,52453
47487,52247,23-02-2025,Deposit,11584
47488,53398,13-07-2024,Deposit,1950
47489,53996,05-08-2023,Withdrawal,819705
47490,55643,12-08-2023,Deposit,14022
47491,54641,15-06-2025,Withdrawal,822397
47492,54348,18-01-2025,Withdrawal,30752
47493,51940,06-05-2024,Deposit,258320
47494,51653,19-01-2025,Withdrawal,666753
47495,54981,28-11-2024,Withdrawal,251268
47496,51107,23-09-2023,Withdrawal,5254
47497,50014,05-02-2026,Deposit,151564
47498,55670,19-04-2026,Withdrawal,44845
47499,57133,25-10-2025,Withdrawal,23581
47500,54486,13-08-2023,Deposit,25128
47501,53151,15-10-2023,Withdrawal,31422
47502,56952,09-06-2024,Withdrawal,9267
47503,55911,24-09-2025,Withdrawal,8716
47504,54102,22-11-2024,Withdrawal,142972
47505,52689,04-02-2025,Withdrawal,241826
47506,57177,13-01-2025,Withdrawal,874983
47507,54771,04-08-2024,Withdrawal,118359
47508,56478,13-11-2024,Deposit,51781
47509,54538,16-01-2025,Withdrawal,343206
47510,56294,20-01-2025,Deposit,16194
47511,51499,22-12-2025,Deposit,48122
47512,53413,18-09-2023,Withdrawal,39287
47513,53653,19-09-2025,Withdrawal,779629
47514,50782,20-06-2023,Withdrawal,899594
47515,53389,07-12-2025,Deposit,959414
47516,50381,29-12-2023,Deposit,38971
47517,50276,26-10-2025,Withdrawal,42460
47518,55015,19-05-2025,Deposit,504116
47519,55984,17-10-2023,Deposit,238078
47520,53757,01-02-2026,Deposit,23233
47521,56911,13-06-2026,Deposit,730361
47522,53343,31-03-2025,Deposit,447657
47523,53107,26-08-2023,Withdrawal,203114
47524,50130,20-11-2024,Withdrawal,9751
47525,55844,21-08-2024,Deposit,52879
47526,53532,25-07-2024,Deposit,48014
47527,53777,12-03-2025,Deposit,597608
47528,51961,20-01-2026,Deposit,957832
47529,56911,10-10-2025,Withdrawal,780925
47530,51923,21-01-2024,Withdrawal,13198
47531,50975,27-04-2024,Deposit,27586
47532,54127,08-09-2025,Withdrawal,35609
47533,53659,13-07-2024,Withdrawal,27086
47534,54260,21-06-2024,Withdrawal,49671
47535,56913,21-04-2026,Deposit,350918
47536,53488,20-04-2025,Deposit,661523
47537,57200,24-12-2024,Withdrawal,21677
47538,50219,07-08-2024,Withdrawal,529410
47539,51238,29-03-2024,Withdrawal,995599
47540,50765,07-08-2024,Deposit,949401
47541,50401,21-01-2025,Withdrawal,36828
47542,52757,15-02-2026,Withdrawal,48177
47543,52559,17-04-2025,Withdrawal,143291
47544,57343,25-07-2023,Withdrawal,631023
47545,56520,02-09-2024,Deposit,556121
47546,53865,05-02-2026,Withdrawal,8816
47547,56539,31-07-2023,Deposit,382865
47548,50721,13-01-2026,Deposit,32228
47549,53354,05-12-2024,Deposit,28624
47550,52425,14-01-2025,Deposit,905118
47551,53982,21-01-2025,Withdrawal,18267
47552,57286,20-09-2024,Deposit,788829
47553,52412,19-03-2025,Withdrawal,18367
47554,52313,24-07-2025,Withdrawal,647494
47555,53028,17-05-2026,Withdrawal,45140
47556,53115,11-09-2024,Deposit,230426
47557,53298,14-09-2023,Withdrawal,5286
47558,52886,10-07-2023,Withdrawal,33271
47559,56624,20-02-2025,Deposit,7770
47560,52921,02-01-2024,Withdrawal,18461
47561,53360,14-12-2023,Deposit,286183
47562,52952,05-12-2023,Withdrawal,664454
47563,52517,09-05-2025,Withdrawal,723461
47564,56322,20-06-2023,Deposit,502080
47565,56877,01-04-2025,Deposit,793493
47566,52939,20-08-2025,Withdrawal,76875
47567,51359,23-03-2025,Withdrawal,43787
47568,51474,24-11-2025,Deposit,5218
47569,54964,03-07-2023,Deposit,3414
47570,52891,07-12-2023,Deposit,19074
47571,55208,11-02-2026,Deposit,15106
47572,54756,23-11-2023,Withdrawal,31185
47573,51065,17-09-2024,Deposit,63324
47574,52302,03-09-2025,Deposit,40150
47575,51230,20-04-2026,Withdrawal,940979
47576,52456,31-12-2025,Deposit,21758
47577,51220,04-07-2024,Withdrawal,689192
47578,56135,30-08-2023,Deposit,43299
47579,57313,02-03-2026,Withdrawal,28441
47580,52096,11-09-2023,Withdrawal,25148
47581,52875,28-07-2023,Withdrawal,13076
47582,55960,24-06-2024,Withdrawal,330387
47583,56710,24-04-2025,Withdrawal,7417
47584,53821,19-11-2023,Withdrawal,48057
47585,51871,10-08-2025,Withdrawal,469212
47586,53739,14-09-2023,Withdrawal,42628
47587,56651,23-09-2024,Deposit,297012
47588,54645,29-05-2024,Withdrawal,59436
47589,56432,09-05-2026,Deposit,772895
47590,54225,19-08-2025,Deposit,164323
47591,55346,19-06-2025,Deposit,355780
47592,51275,28-03-2026,Deposit,786284
47593,55071,08-02-2024,Withdrawal,739943
47594,50764,20-02-2025,Withdrawal,16862
47595,52592,04-05-2026,Withdrawal,37386
47596,51361,08-04-2026,Withdrawal,41379
47597,53231,26-03-2024,Deposit,8772
47598,50385,02-06-2026,Withdrawal,685201
47599,53203,22-09-2024,Withdrawal,34008
47600,55753,16-07-2025,Deposit,21466
47601,50104,09-10-2025,Withdrawal,932033
47602,54753,25-06-2024,Withdrawal,155271
47603,55033,18-02-2024,Withdrawal,28406
47604,51251,24-09-2025,Withdrawal,35110
47605,55994,09-02-2026,Deposit,683290
47606,51817,25-09-2025,Deposit,565195
47607,50589,18-06-2025,Deposit,287470
47608,56716,06-10-2025,Withdrawal,41678
47609,55569,16-01-2026,Deposit,457116
47610,53671,21-10-2023,Deposit,26448
47611,55104,16-03-2026,Withdrawal,6547
47612,57447,10-02-2025,Deposit,317056
47613,53754,21-05-2025,Withdrawal,9055
47614,53535,30-07-2024,Deposit,995478
47615,50588,26-10-2023,Deposit,22400
47616,57047,21-07-2025,Withdrawal,7923
47617,55330,08-08-2025,Deposit,586076
47618,50594,07-09-2023,Withdrawal,42551
47619,51787,18-11-2023,Deposit,682638
47620,52561,18-02-2026,Withdrawal,851708
47621,55323,06-10-2023,Withdrawal,452816
47622,56129,26-10-2025,Deposit,56537
47623,54288,08-02-2024,Withdrawal,5289
47624,50936,22-09-2023,Deposit,19207
47625,51452,17-12-2024,Deposit,22486
47626,51627,22-01-2025,Withdrawal,414401
47627,53579,16-09-2025,Withdrawal,322999
47628,54985,05-04-2025,Withdrawal,188340
47629,51845,15-05-2024,Withdrawal,23084
47630,56533,13-05-2025,Withdrawal,289860
47631,55813,16-04-2024,Withdrawal,961936
47632,54882,31-10-2025,Deposit,59501
47633,55475,23-07-2023,Withdrawal,839004
47634,57287,18-07-2025,Withdrawal,25396
47635,57213,13-08-2023,Deposit,33080
47636,54088,23-08-2024,Deposit,73167
47637,51888,02-07-2023,Withdrawal,623539
47638,54499,10-10-2025,Withdrawal,37382
47639,55074,05-09-2023,Deposit,43568
47640,51315,04-01-2026,Deposit,10312
47641,52038,10-07-2024,Deposit,631529
47642,52409,15-06-2025,Deposit,48927
47643,53840,21-04-2026,Withdrawal,6259
47644,56884,28-08-2023,Deposit,44862
47645,57172,14-08-2024,Deposit,680652
47646,56030,10-09-2023,Deposit,300030
47647,55011,17-07-2023,Deposit,20505
47648,50393,30-12-2025,Withdrawal,47418
47649,50825,01-03-2025,Withdrawal,14674
47650,57103,29-09-2024,Deposit,40151
47651,50725,20-05-2026,Deposit,24849
47652,56476,02-04-2025,Deposit,85083
47653,51230,09-08-2023,Deposit,592567
47654,50511,11-08-2023,Withdrawal,34305
47655,55668,22-06-2023,Withdrawal,31177
47656,50532,20-09-2024,Withdrawal,52163
47657,55585,23-06-2023,Deposit,19466
47658,55659,09-09-2025,Deposit,4999
47659,56121,21-01-2026,Deposit,808490
47660,55658,14-11-2023,Deposit,288981
47661,50878,04-09-2025,Withdrawal,37267
47662,50858,05-09-2024,Withdrawal,179989
47663,51444,27-03-2024,Withdrawal,23436
47664,54092,17-10-2025,Withdrawal,16713
47665,54144,27-10-2025,Deposit,670910
47666,54737,01-04-2025,Deposit,366665
47667,55882,06-06-2024,Withdrawal,486001
47668,55263,20-11-2025,Deposit,35338
47669,51716,12-02-2025,Withdrawal,31731
47670,53186,18-04-2026,Withdrawal,1337
47671,50965,21-01-2026,Deposit,2955
47672,57484,18-04-2025,Withdrawal,2740
47673,54275,25-08-2023,Deposit,9044
47674,55872,07-12-2024,Withdrawal,2806
47675,57066,20-08-2025,Withdrawal,40066
47676,55049,09-05-2026,Deposit,12792
47677,55590,17-01-2025,Deposit,44188
47678,53417,03-03-2026,Deposit,1522
47679,50248,14-12-2024,Withdrawal,11122
47680,55604,22-05-2026,Deposit,329428
47681,53037,18-02-2026,Withdrawal,34966
47682,50013,11-12-2023,Withdrawal,28317
47683,53619,27-10-2025,Deposit,737556
47684,52073,09-07-2024,Deposit,233578
47685,50091,07-10-2025,Withdrawal,10196
47686,52045,19-07-2023,Withdrawal,626613
47687,56326,21-09-2025,Deposit,88616
47688,50842,17-05-2024,Withdrawal,507257
47689,57209,01-09-2025,Deposit,43907
47690,54707,12-08-2024,Withdrawal,1057
47691,52916,08-03-2024,Withdrawal,125868
47692,53893,30-07-2023,Withdrawal,25172
47693,57197,14-07-2024,Deposit,792745
47694,53796,29-06-2025,Deposit,851635
47695,52323,20-09-2025,Deposit,21225
47696,51792,14-10-2024,Deposit,39451
47697,53430,16-04-2025,Withdrawal,45421
47698,55148,09-12-2025,Deposit,30894
47699,50793,12-01-2025,Withdrawal,49774
47700,51992,09-02-2025,Deposit,167247
47701,53920,04-04-2024,Withdrawal,507749
47702,56822,24-03-2026,Deposit,4682
47703,57436,21-05-2026,Deposit,975360
47704,50698,29-08-2025,Withdrawal,24781
47705,53089,05-11-2023,Deposit,26836
47706,56028,04-07-2024,Withdrawal,28492
47707,52052,05-11-2024,Withdrawal,34320
47708,53192,13-02-2024,Withdrawal,505436
47709,54992,13-09-2024,Withdrawal,3199
47710,56041,29-02-2024,Deposit,11345
