Account_ID,Customer_ID,Branch_ID,Account_Type,Balance,Opening_Date
55487,14963,101,Savings,1743094,03-09-2016
55488,13754,104,Current,1264107,22-12-2019
55489,12952,109,Savings,96993,01-09-2018
55490,14918,106,Current,1518921,02-03-2024
55491,11814,104,Current,1370890,27-02-2020
55492,12386,102,Current,471933,16-06-2021
55493,14156,106,Current,303370,13-02-2020
55494,10487,106,Current,243631,11-10-2024
55495,12382,107,Savings,264574,06-04-2023
55496,14376,100,Current,1797726,12-06-2020
55497,13931,100,Savings,474398,08-07-2022
55498,14901,100,Savings,1859918,26-08-2020
55499,14892,100,Savings,1964075,24-09-2022
55500,13794,100,Current,1821526,29-04-2026
55501,11637,105,Savings,332762,24-10-2025
55502,12550,102,Savings,1775651,25-11-2017
55503,14631,102,Savings,105035,29-04-2022
55504,14661,109,Current,122880,04-10-2021
55505,10933,104,Savings,332569,17-05-2026
55506,11126,102,Current,366672,04-11-2022
55507,14735,101,Current,1396182,10-06-2019
55508,14148,101,Savings,1425382,12-05-2021
55509,10728,103,Current,955846,16-08-2018
55510,11242,102,Current,1153768,08-05-2024
55511,12259,107,Savings,1239793,05-01-2023
55512,11908,109,Savings,1628552,02-09-2017
55513,13084,107,Current,1778041,29-07-2019
55514,13210,105,Savings,34543,26-02-2024
55515,14390,105,Savings,344551,15-04-2017
55516,12073,109,Current,1723423,22-05-2024
55517,11988,100,Current,1775322,13-10-2022
55518,13048,105,Savings,783731,28-07-2022
55519,13302,103,Savings,193422,06-01-2026
55520,14778,108,Current,1192981,14-09-2021
55521,12022,101,Savings,44343,17-01-2018
55522,14246,100,Savings,139558,08-07-2023
55523,11231,106,Current,818177,19-04-2018
55524,12995,104,Savings,469453,08-07-2024
55525,11628,101,Current,470873,06-03-2024
55526,14748,102,Savings,403642,27-01-2023
55527,13552,106,Current,377563,07-06-2022
55528,12844,107,Current,1581597,30-09-2022
55529,14701,109,Savings,1800493,15-06-2017
55530,13067,103,Current,1138453,17-09-2022
55531,14067,103,Current,1491085,14-02-2021
55532,14285,104,Savings,52284,22-05-2025
55533,12759,108,Current,1580551,17-10-2020
55534,10686,107,Savings,1426712,28-11-2021
55535,10444,102,Savings,221723,13-06-2020
55536,10006,103,Savings,1860471,29-01-2017
55537,13804,104,Current,1122398,09-01-2017
55538,11948,103,Savings,1625406,17-12-2021
55539,12269,108,Savings,1587447,23-10-2022
55540,11346,100,Current,276454,22-03-2024
55541,13545,102,Savings,1233772,08-07-2019
55542,11212,109,Current,1596697,03-11-2019
55543,10566,105,Current,1846946,12-05-2023
55544,12384,104,Savings,338118,22-07-2022
55545,14842,102,Savings,1224396,17-09-2024
55546,12657,102,Savings,766095,02-03-2020
55547,12570,109,Current,691658,17-06-2017
55548,14460,109,Savings,1707690,27-10-2020
55549,10276,103,Current,397283,21-09-2018
55550,11899,103,Savings,223128,16-09-2020
55551,13205,104,Current,281111,19-01-2020
55552,14173,104,Current,1141505,02-08-2016
55553,14873,108,Savings,1001749,24-07-2023
55554,12613,107,Savings,1803015,25-03-2022
55555,13288,107,Current,98795,28-02-2023
55556,13345,108,Savings,348603,10-08-2024
55557,11312,101,Current,754651,31-01-2025
55558,12236,102,Current,1320151,30-04-2020
55559,12089,108,Current,273921,30-08-2022
55560,13793,107,Savings,1632846,08-10-2022
55561,14817,103,Current,1142804,06-11-2023
55562,14356,106,Current,1508902,16-07-2021
55563,14876,109,Current,71337,21-07-2025
55564,12011,106,Savings,1257681,15-02-2024
55565,14166,102,Current,698168,18-03-2019
55566,10306,101,Current,538568,31-03-2024
55567,11984,109,Current,1624134,12-06-2025
55568,12396,106,Savings,1492565,02-01-2017
55569,10075,109,Current,56200,14-08-2024
55570,13669,102,Current,1775542,18-10-2016
55571,14713,105,Savings,270047,27-10-2016
55572,14061,102,Current,823880,10-06-2020
55573,14657,100,Current,221904,07-11-2018
55574,13882,104,Savings,766352,20-09-2017
55575,11425,107,Savings,1472654,04-07-2019
55576,13624,103,Savings,226774,02-09-2020
55577,14793,101,Current,439020,09-11-2018
55578,12805,101,Current,1652409,19-11-2016
55579,10281,107,Savings,467133,29-04-2022
55580,13513,105,Current,1194884,02-03-2026
55581,14261,105,Current,72740,26-05-2022
55582,13223,106,Savings,1725820,29-09-2023
55583,14141,100,Savings,383988,01-07-2025
55584,13603,108,Savings,868524,03-06-2024
55585,13288,106,Savings,45948,28-05-2017
55586,14939,100,Current,1002423,18-07-2022
55587,14665,107,Savings,1892900,12-08-2019
55588,11137,104,Savings,1624886,17-05-2024
55589,13038,107,Savings,1396139,16-06-2017
55590,10728,103,Savings,655406,02-04-2017
55591,11015,101,Savings,423280,06-09-2017
55592,12104,101,Current,671467,26-12-2018
55593,10865,105,Savings,1661986,17-05-2021
55594,13118,107,Savings,1311605,01-01-2017
55595,10055,105,Savings,1950630,27-08-2017
55596,13985,100,Savings,843100,21-08-2024
55597,11007,108,Savings,797396,03-03-2018
55598,11717,100,Current,1929915,05-11-2022
55599,11348,106,Current,840857,26-09-2020
55600,14658,108,Current,458111,27-02-2021
55601,14417,101,Current,1706608,21-03-2020
55602,12427,104,Current,85612,03-02-2017
55603,12286,103,Savings,1540867,26-02-2026
55604,13123,108,Current,629609,12-03-2024
55605,12216,106,Current,951158,20-09-2016
55606,14848,104,Current,78679,21-08-2016
55607,11870,102,Current,53752,08-09-2020
55608,14380,103,Savings,1206919,03-09-2023
55609,11738,104,Current,1810667,09-04-2025
55610,11382,103,Savings,418989,13-05-2021
55611,14321,104,Savings,636180,16-07-2019
55612,12442,108,Savings,1177602,01-08-2020
55613,10761,105,Current,827821,01-04-2022
55614,10808,104,Savings,455604,06-07-2025
55615,13621,100,Savings,1198125,01-06-2022
55616,12776,107,Savings,428699,25-05-2024
55617,14847,100,Savings,1750094,27-06-2017
55618,12935,102,Savings,1470697,20-09-2024
55619,14604,101,Savings,1675480,13-07-2016
55620,10720,109,Current,98880,11-08-2022
55621,11309,108,Savings,64079,24-11-2019
55622,12215,107,Current,1834365,13-10-2025
55623,12840,100,Savings,1580533,23-10-2017
55624,11421,105,Current,380462,08-04-2026
55625,14989,108,Current,744267,19-02-2019
55626,11534,109,Current,491574,07-09-2017
55627,13501,100,Savings,272020,25-09-2024
55628,12274,107,Current,241237,07-10-2025
55629,12436,105,Savings,63975,07-07-2019
55630,14957,106,Savings,894867,16-12-2021
55631,11567,106,Savings,953082,06-07-2020
55632,13945,101,Current,875864,05-01-2017
55633,13116,109,Savings,82511,03-09-2025
55634,10134,108,Savings,888290,07-08-2023
55635,12685,101,Savings,1342724,01-06-2020
55636,12418,108,Savings,139067,01-01-2023
55637,14081,100,Savings,250975,22-04-2020
55638,12486,108,Savings,98997,04-01-2020
55639,11525,100,Savings,390783,02-03-2018
55640,11127,104,Savings,235349,03-12-2024
55641,13256,107,Savings,651146,09-10-2016
55642,14527,104,Current,381238,21-10-2022
55643,12641,109,Savings,128415,17-12-2019
55644,13047,100,Savings,1771690,26-03-2022
55645,11970,100,Savings,638657,08-04-2020
55646,10747,103,Savings,736181,26-01-2022
55647,11906,100,Current,150305,01-04-2019
55648,13022,106,Savings,784344,23-11-2023
55649,10494,107,Savings,1048733,25-01-2018
55650,12426,106,Current,297363,07-09-2019
55651,12808,109,Savings,1416563,16-02-2026
55652,13551,107,Savings,59020,18-11-2021
55653,14521,102,Current,376530,31-07-2025
55654,14060,102,Current,1465349,30-04-2018
55655,11692,109,Savings,469469,19-11-2022
55656,14758,108,Savings,473430,18-04-2018
55657,12779,107,Savings,713172,22-01-2023
55658,12452,103,Current,1219180,23-07-2019
55659,13726,107,Savings,422695,05-08-2025
55660,13803,105,Current,1441290,11-07-2025
55661,12670,107,Current,1685447,01-04-2024
55662,12570,105,Current,1638057,23-09-2018
55663,10710,103,Current,1302771,06-03-2024
55664,14512,108,Savings,1826664,11-09-2020
55665,12785,101,Savings,78419,26-04-2022
55666,10648,108,Savings,1536111,29-04-2017
55667,11791,103,Savings,1980734,23-08-2024
55668,10754,101,Savings,23619,20-02-2026
55669,14268,103,Savings,1315092,08-09-2020
55670,14777,105,Savings,1135612,04-05-2024
55671,11229,102,Savings,449121,23-12-2024
55672,10064,103,Current,729871,28-10-2025
55673,13488,109,Current,1581663,03-06-2025
55674,10522,103,Savings,800702,01-02-2020
55675,10934,107,Current,424154,18-08-2025
55676,13339,108,Current,1465324,06-01-2024
55677,11806,104,Savings,1679366,16-02-2022
55678,10023,104,Current,1334066,05-02-2025
55679,12983,109,Current,1359041,27-06-2019
55680,12689,101,Savings,1245074,29-09-2024
55681,10225,103,Savings,742567,14-10-2017
55682,13142,102,Current,1672866,04-09-2023
55683,11079,101,Current,1186018,08-08-2024
55684,13617,103,Savings,210118,25-07-2022
55685,10767,104,Savings,1170137,28-10-2016
55686,13390,108,Savings,1722823,03-04-2017
55687,14051,101,Current,19441,07-08-2023
55688,10839,107,Current,1725626,07-11-2024
55689,11180,100,Current,923849,28-05-2023
55690,10465,104,Current,1433962,29-08-2018
55691,10694,106,Current,573918,07-03-2019
55692,12786,100,Savings,1738862,29-05-2026
55693,10472,106,Savings,1530478,26-12-2019
55694,14939,108,Current,1918989,22-09-2024
55695,14918,104,Savings,1782107,11-12-2023
55696,13909,109,Current,248387,26-01-2021
55697,10609,109,Current,138533,06-01-2021
55698,10220,109,Current,1012439,16-02-2021
55699,12985,102,Current,147415,27-01-2020
55700,13027,105,Current,85698,11-10-2018
55701,13225,100,Current,388630,15-06-2016
55702,13964,108,Savings,1435746,17-08-2019
55703,14790,106,Current,984168,24-02-2018
55704,10890,106,Savings,787692,13-02-2023
55705,13853,103,Savings,1974319,10-03-2022
55706,10363,101,Current,68205,13-03-2024
55707,12413,108,Savings,570793,29-11-2021
55708,11294,109,Savings,73861,17-11-2022
55709,14026,108,Savings,1559844,20-11-2021
55710,14512,108,Current,1954325,29-08-2018
55711,10605,109,Current,1060639,01-10-2025
55712,13583,100,Savings,54050,23-08-2017
55713,13982,107,Savings,436607,06-01-2026
55714,12406,100,Savings,205604,07-11-2022
55715,13814,103,Savings,698822,02-10-2019
55716,12273,100,Savings,481676,07-11-2024
55717,11256,108,Savings,297410,25-08-2016
55718,11225,103,Current,58067,30-04-2019
55719,10229,100,Savings,54509,20-12-2016
55720,14113,105,Savings,1092736,22-08-2020
55721,14204,103,Savings,1885504,19-12-2020
55722,10763,106,Current,1825314,10-04-2026
55723,10862,100,Current,233954,21-12-2025
55724,11459,101,Savings,1105985,23-04-2021
55725,10215,106,Current,72638,13-04-2017
55726,10343,106,Current,600220,08-07-2017
55727,11651,107,Savings,831743,04-03-2019
55728,12391,109,Current,1747631,06-05-2019
55729,12509,100,Current,454606,13-11-2023
55730,13625,107,Savings,238449,14-04-2021
55731,13119,105,Current,840738,18-05-2018
55732,11164,109,Savings,35581,25-10-2025
55733,10716,108,Current,544930,17-09-2023
55734,13895,109,Savings,1961393,09-11-2017
55735,12642,109,Current,1744330,08-12-2016
55736,11848,108,Current,940465,03-01-2022
55737,13209,104,Savings,795807,23-08-2025
55738,11881,103,Current,660698,16-09-2019
55739,11419,102,Current,954077,14-06-2026
55740,10621,100,Current,230795,22-11-2020
55741,13302,103,Current,447804,02-08-2024
55742,14680,108,Current,27837,09-11-2020
55743,11347,103,Current,21221,22-09-2020
55744,14297,104,Savings,923237,11-07-2020
55745,12851,103,Current,129510,25-05-2020
55746,10408,103,Current,849412,23-03-2023
55747,12980,100,Current,497626,17-12-2016
55748,12332,100,Current,1876272,02-08-2017
55749,14824,104,Savings,1350576,24-03-2020
55750,12345,108,Savings,64019,02-09-2018
55751,10218,107,Savings,465208,20-10-2020
55752,10760,107,Savings,589271,09-01-2018
55753,10207,102,Savings,1291205,15-10-2019
55754,12947,101,Savings,1139306,27-05-2026
55755,11434,104,Current,343772,19-05-2018
55756,10696,105,Savings,31641,08-01-2024
55757,12037,103,Savings,1999484,24-04-2026
55758,14049,100,Savings,1634869,04-06-2018
55759,14423,101,Current,64732,20-01-2021
55760,11326,109,Savings,1951785,18-12-2023
55761,12094,101,Savings,1311841,22-10-2025
55762,11159,103,Savings,490085,25-04-2024
55763,11487,109,Savings,75616,17-07-2018
55764,11610,107,Savings,290694,22-07-2022
55765,13840,102,Current,1420833,30-03-2018
55766,13336,106,Current,671424,18-09-2017
55767,14806,107,Savings,1254920,15-11-2020
55768,12893,108,Savings,423890,26-05-2026
55769,12613,107,Current,1444490,25-07-2016
55770,14231,104,Savings,811869,11-03-2018
55771,13902,103,Savings,1482985,08-02-2018
55772,13475,108,Current,1400005,22-04-2020
55773,14052,101,Current,27347,18-10-2024
55774,13464,108,Savings,148580,16-09-2024
55775,14193,107,Current,362663,06-12-2018
55776,12511,104,Savings,1459905,14-07-2020
55777,10222,103,Savings,196981,10-03-2019
55778,14614,103,Savings,49252,19-12-2016
55779,10587,105,Savings,40266,05-10-2018
55780,13530,104,Savings,37351,28-03-2022
55781,12848,109,Savings,782560,01-01-2025
55782,13633,106,Current,260296,24-12-2018
55783,13900,100,Savings,668615,30-04-2026
55784,11550,104,Current,1763156,05-03-2025
55785,13013,104,Current,191269,24-10-2016
55786,13302,106,Current,72213,27-03-2026
55787,11848,106,Savings,1445542,29-02-2020
55788,11109,102,Savings,1327740,07-11-2017
55789,13346,106,Savings,496412,23-06-2019
55790,13684,104,Current,187798,20-10-2016
55791,12098,106,Savings,1418803,04-02-2024
55792,12881,106,Current,37864,19-02-2022
55793,12639,105,Current,1936982,16-09-2022
55794,12104,106,Savings,664675,30-04-2023
55795,14742,106,Savings,110856,15-05-2021
55796,10094,108,Current,1384178,10-03-2023
55797,14003,104,Current,446757,21-03-2026
55798,13153,107,Current,1961492,19-08-2017
55799,13213,100,Current,1956123,10-07-2017
55800,13729,104,Current,571436,11-02-2021
55801,13770,102,Savings,91380,22-01-2025
55802,13977,107,Current,678467,13-06-2018
55803,10661,100,Savings,210608,22-02-2023
55804,12292,105,Savings,1945425,13-02-2021
55805,11443,100,Current,856887,05-11-2019
55806,11995,101,Savings,105955,13-02-2026
55807,12728,102,Savings,86586,19-10-2022
55808,13584,103,Savings,47428,02-07-2018
55809,11449,108,Current,139367,25-03-2021
55810,11837,102,Current,1774769,23-10-2020
55811,13432,105,Savings,109284,03-11-2020
55812,11474,100,Current,265197,19-07-2019
55813,13054,105,Current,1020055,06-04-2019
55814,14007,106,Current,1799839,24-06-2018
55815,10884,109,Savings,598992,12-08-2023
55816,14565,106,Current,69290,04-08-2018
55817,13184,107,Savings,680037,05-11-2024
55818,13398,108,Current,782619,10-06-2022
55819,13199,109,Savings,461442,26-11-2025
55820,13926,107,Current,1925658,10-12-2016
55821,14220,109,Current,490600,05-02-2017
55822,14776,109,Current,1722335,30-07-2025
55823,14991,104,Savings,1567733,12-03-2025
55824,12256,107,Savings,468700,16-06-2024
55825,11904,103,Current,648233,14-02-2020
55826,14481,104,Current,122108,15-04-2020
55827,11206,107,Current,607061,05-03-2018
55828,14908,109,Current,1822435,11-02-2018
55829,10082,100,Current,69111,18-10-2021
55830,13161,104,Savings,1569293,25-12-2021
55831,14253,104,Savings,1728225,17-08-2018
55832,13811,102,Savings,719344,10-05-2022
55833,11294,104,Savings,84088,29-06-2020
55834,14013,102,Savings,794616,09-07-2022
55835,12434,104,Current,31657,03-03-2023
55836,10756,109,Current,98216,04-04-2025
55837,14291,108,Savings,1413828,23-03-2025
55838,13037,108,Current,1013830,06-09-2017
55839,10697,102,Savings,931460,23-06-2019
55840,12455,103,Current,1311770,21-04-2017
55841,12672,100,Savings,1431925,31-03-2019
55842,12447,100,Savings,85499,24-04-2018
55843,11360,101,Current,854316,27-12-2025
55844,11189,102,Current,764003,15-04-2023
55845,12970,107,Savings,671666,23-10-2019
55846,11625,100,Savings,1551768,10-12-2022
55847,13023,108,Current,668136,01-09-2020
55848,13599,105,Savings,1942971,05-10-2024
55849,13007,106,Savings,936188,28-12-2021
55850,11666,101,Current,170002,19-03-2019
55851,14468,103,Current,1554668,05-10-2025
55852,12017,100,Current,496075,25-08-2024
55853,10148,101,Savings,178009,31-08-2019
55854,11217,109,Current,242885,05-02-2020
55855,13472,108,Current,423288,09-09-2023
55856,13548,108,Current,78157,24-02-2024
55857,10560,102,Savings,319640,19-11-2025
55858,11232,107,Savings,436928,23-04-2017
55859,11874,109,Current,376952,27-03-2024
55860,14437,100,Savings,1809251,26-12-2019
55861,11698,103,Current,93171,03-10-2021
55862,13282,102,Current,1775014,13-06-2024
55863,13789,107,Current,1009295,03-03-2024
55864,13912,106,Current,1416759,28-09-2018
55865,11252,108,Savings,15741,02-02-2024
55866,10201,109,Current,895402,04-03-2025
55867,10907,107,Current,500287,06-11-2024
55868,11293,101,Savings,902304,11-09-2025
55869,11446,102,Savings,212032,15-08-2024
55870,13423,103,Savings,1496290,07-08-2020
55871,13069,108,Current,179770,06-11-2016
55872,10731,109,Savings,1917274,04-02-2024
55873,14009,105,Savings,838129,23-06-2021
55874,14315,102,Current,1298224,27-08-2017
55875,10400,104,Current,321287,12-11-2017
55876,11073,108,Current,25718,30-05-2026
55877,13539,105,Current,694701,24-03-2019
55878,11860,100,Current,877514,08-09-2023
55879,14154,105,Current,819740,21-12-2019
55880,10447,108,Savings,1321240,12-11-2017
55881,13089,100,Savings,937026,08-03-2023
55882,12367,101,Current,1257859,20-09-2024
55883,10755,102,Current,1603242,30-04-2026
55884,14118,105,Current,1660857,20-05-2017
55885,11325,102,Savings,1771876,16-03-2022
55886,13599,101,Savings,1945970,23-04-2025
55887,14650,101,Current,705971,08-10-2016
55888,14100,103,Savings,277361,19-08-2024
55889,12979,107,Current,314865,25-02-2022
55890,11034,108,Current,210365,11-07-2017
55891,12388,101,Savings,190029,10-05-2022
55892,12251,105,Savings,1024482,16-05-2023
55893,12692,108,Savings,1540461,01-09-2016
55894,13447,104,Current,676336,22-04-2023
55895,13889,106,Current,70746,19-03-2023
55896,11321,109,Savings,215937,29-05-2018
55897,10286,104,Current,463101,24-01-2017
55898,14624,107,Current,804943,14-11-2018
55899,14765,109,Current,534234,11-04-2025
55900,10362,107,Current,290905,29-08-2024
55901,11716,107,Current,546729,01-08-2018
55902,10254,107,Current,1965909,31-12-2024
55903,12856,101,Current,1048838,26-01-2018
55904,13288,106,Savings,52375,22-08-2021
55905,13374,105,Savings,405915,17-05-2021
55906,11894,100,Current,1324943,03-11-2019
55907,11788,109,Current,80954,26-02-2026
55908,14713,105,Current,304943,11-08-2025
55909,14708,106,Savings,1770904,04-06-2017
55910,13959,101,Savings,46237,08-09-2022
55911,13322,107,Savings,545508,03-02-2022
55912,10532,106,Savings,571381,05-09-2020
55913,10422,100,Savings,1504397,15-09-2025
55914,14066,108,Savings,74308,12-07-2025
55915,10353,107,Savings,1558980,06-10-2025
55916,14071,108,Current,1561975,18-10-2022
55917,10073,105,Savings,968147,31-01-2018
55918,12011,107,Current,1708086,06-12-2017
55919,12262,106,Savings,910264,30-01-2017
55920,14798,107,Savings,1159227,28-11-2017
55921,13436,106,Savings,417800,10-07-2016
55922,11080,102,Current,48360,26-08-2022
55923,11691,104,Savings,308536,24-02-2018
55924,14835,107,Savings,1633358,06-04-2024
55925,14458,101,Current,440003,18-09-2022
55926,11455,106,Current,126729,18-02-2020
55927,13438,106,Current,1095952,23-06-2018
55928,12584,107,Savings,1063000,16-12-2021
55929,14753,106,Savings,990091,26-10-2019
55930,12363,103,Savings,870436,20-02-2019
55931,12745,100,Current,324500,23-05-2020
55932,11623,108,Savings,63585,06-06-2019
55933,14849,103,Savings,1136670,29-03-2023
55934,11395,109,Current,1567151,06-05-2017
55935,12864,101,Savings,1392424,27-10-2019
55936,13899,108,Current,115443,14-01-2023
55937,14364,102,Savings,1896688,09-12-2016
55938,12037,109,Savings,1213418,07-04-2023
55939,14105,107,Current,64266,22-05-2017
55940,11473,108,Current,229080,11-10-2018
55941,11897,105,Current,956094,29-01-2021
55942,14554,101,Current,366329,20-06-2020
55943,11315,106,Savings,468917,27-02-2018
55944,12982,103,Current,993336,15-05-2021
55945,10267,102,Current,1804350,12-11-2019
55946,14707,107,Savings,1050086,19-09-2025
55947,12644,106,Current,407385,03-05-2021
55948,10494,101,Savings,644625,21-06-2017
55949,10849,103,Current,964747,22-06-2019
55950,10101,104,Savings,191670,05-10-2020
55951,11499,106,Savings,248021,21-05-2024
55952,12023,109,Current,790756,21-09-2022
55953,11254,102,Current,119698,30-05-2023
55954,13293,100,Savings,1393037,14-06-2018
55955,14417,106,Current,771767,17-04-2019
55956,13778,105,Savings,1572570,13-07-2024
55957,10395,100,Current,1689146,13-10-2020
55958,11801,104,Savings,71717,07-07-2022
55959,14891,109,Current,988102,23-10-2019
55960,12103,101,Current,1274080,16-05-2024
55961,12242,100,Current,596737,16-10-2020
55962,13559,108,Current,649574,15-04-2023
55963,14342,108,Current,208986,07-07-2024
55964,14433,103,Current,1523727,31-08-2017
55965,10362,106,Current,445395,27-07-2018
55966,10585,102,Savings,58080,19-04-2023
55967,11194,107,Current,1598089,13-08-2020
55968,14604,103,Current,1940365,01-09-2017
55969,12720,103,Current,1268243,22-01-2022
55970,14064,106,Savings,1344262,15-04-2019
55971,10993,102,Current,190571,13-06-2022
55972,12785,103,Savings,249573,07-02-2022
55973,12109,105,Savings,410129,16-08-2022
55974,14959,101,Current,1809542,15-07-2019
55975,14666,107,Savings,764680,10-07-2021
55976,12930,103,Current,493433,07-03-2023
55977,14645,100,Current,1901077,16-09-2020
55978,14645,107,Current,965958,14-01-2022
55979,14092,105,Current,309742,21-04-2021
55980,12253,103,Savings,1534344,21-05-2023
55981,14573,106,Current,1263338,01-04-2020
55982,12015,108,Current,1554431,05-09-2020
55983,12939,108,Current,1213005,10-11-2018
55984,10082,102,Current,72855,08-07-2016
55985,14211,103,Current,1662681,14-09-2017
55986,13478,103,Current,472414,17-08-2023
55987,13194,106,Savings,1422287,24-10-2016
55988,11634,103,Savings,1541292,28-01-2024
55989,12889,104,Savings,463530,29-08-2019
55990,14968,103,Current,386279,31-10-2021
55991,10205,105,Current,237506,18-11-2024
55992,12963,101,Savings,1015441,24-09-2022
55993,12550,104,Current,1149435,23-07-2021
55994,11396,105,Current,1632301,01-10-2020
55995,11445,105,Current,659084,28-02-2020
55996,14475,109,Savings,457175,02-10-2025
55997,14307,107,Current,229678,27-02-2024
55998,13724,102,Savings,461224,02-07-2023
55999,12095,100,Savings,919413,14-06-2026
56000,13694,102,Savings,211272,20-06-2022
56001,13244,105,Savings,155397,23-01-2022
56002,10184,105,Savings,1775479,14-04-2024
56003,14401,107,Savings,53537,19-07-2020
56004,14109,108,Current,535213,12-07-2016
56005,13870,108,Savings,640984,07-08-2025
56006,13051,104,Savings,1254874,11-12-2025
56007,12487,100,Savings,1290248,20-03-2022
56008,11260,108,Savings,976245,13-01-2017
56009,13537,109,Savings,562897,12-08-2025
56010,13631,100,Current,1468014,02-08-2021
56011,11420,105,Savings,484963,01-03-2020
56012,10423,107,Savings,820853,12-07-2019
56013,14756,102,Savings,1430138,23-02-2020
56014,13749,104,Current,1854788,27-01-2026
56015,13406,105,Savings,1861942,16-02-2018
56016,13337,109,Current,48369,13-05-2020
56017,14370,102,Current,1474737,21-05-2026
56018,11548,101,Savings,1833070,04-05-2022
56019,14569,107,Current,1814579,05-12-2023
56020,12750,109,Savings,35712,17-06-2024
56021,14377,103,Savings,1221490,12-06-2020
56022,13647,105,Current,1878898,04-06-2021
56023,14964,100,Current,1697315,02-08-2017
56024,11117,103,Current,50455,15-02-2023
56025,11048,104,Savings,695506,03-02-2026
56026,11175,102,Savings,622572,23-10-2017
56027,14952,108,Current,515515,29-01-2018
56028,14334,105,Savings,11776,02-04-2022
56029,11402,100,Savings,740604,19-09-2023
56030,11114,104,Current,287947,19-12-2018
56031,13234,103,Current,508007,26-07-2020
56032,14564,105,Savings,1505681,02-06-2017
56033,13380,101,Savings,215871,20-12-2019
56034,14962,100,Savings,112421,09-10-2024
56035,14586,107,Current,356180,30-12-2017
56036,11132,101,Current,734704,20-12-2016
56037,12250,100,Current,1727794,31-01-2020
56038,12640,103,Savings,411244,13-09-2020
56039,10802,109,Savings,95265,07-08-2024
56040,13929,100,Current,423520,02-02-2021
56041,11664,104,Savings,1352243,16-02-2020
56042,12562,101,Savings,86051,22-05-2026
56043,12296,102,Savings,129673,26-02-2024
56044,10257,109,Current,1267779,23-05-2022
56045,14040,106,Savings,956755,03-05-2020
56046,13458,107,Savings,1435871,09-05-2022
56047,11762,103,Current,1112348,19-08-2023
56048,13054,105,Current,897677,19-04-2025
56049,13726,100,Current,1142793,27-11-2025
56050,10260,108,Current,1788912,27-08-2022
56051,11244,107,Current,494887,31-08-2025
56052,12494,100,Savings,78799,01-04-2024
56053,13183,107,Savings,96760,16-12-2022
56054,10541,109,Savings,1246582,01-08-2021
56055,10069,100,Current,1434842,02-06-2020
56056,14600,105,Savings,836156,22-04-2024
56057,10354,109,Savings,474039,29-01-2019
56058,13274,104,Current,1360201,02-02-2017
56059,14237,109,Savings,561137,30-01-2019
56060,10513,108,Current,79740,14-01-2023
56061,13649,108,Savings,1043058,10-10-2025
56062,12245,100,Current,400638,24-01-2024
56063,10002,104,Current,12481,26-01-2026
56064,13878,108,Savings,702071,05-10-2023
56065,14309,103,Savings,512841,04-09-2016
56066,13113,106,Current,1315986,08-12-2018
56067,12158,107,Savings,772557,01-01-2019
56068,11028,101,Savings,808564,18-07-2018
56069,10731,104,Current,1873186,29-04-2018
56070,12042,107,Current,1227189,20-10-2025
56071,12316,108,Savings,186236,26-04-2026
56072,13737,109,Savings,117972,27-02-2024
56073,14911,102,Current,250302,22-09-2019
56074,13032,105,Savings,727981,09-07-2018
56075,10948,108,Savings,390955,25-07-2016
56076,14404,101,Savings,1944575,11-01-2024
56077,14497,109,Savings,337364,03-08-2023
56078,14013,102,Current,968437,03-09-2021
56079,11737,108,Current,63379,29-08-2016
56080,13548,104,Current,61368,01-11-2019
56081,11690,104,Current,146895,07-12-2018
56082,10405,107,Savings,870844,30-09-2024
56083,12248,101,Savings,439865,18-05-2021
56084,14976,104,Current,480055,02-11-2023
56085,14857,101,Savings,443334,04-02-2019
56086,13432,103,Current,57370,18-06-2021
56087,11173,103,Current,1923051,11-04-2023
56088,12274,108,Current,561317,27-12-2022
56089,14240,103,Current,222529,25-05-2024
56090,10098,109,Current,10753,30-12-2024
56091,11270,104,Current,424841,18-06-2017
56092,14908,105,Savings,1280681,28-06-2023
56093,13375,109,Current,303445,30-08-2019
56094,14985,107,Savings,800612,08-08-2025
56095,11430,106,Current,1223926,27-01-2020
56096,11636,102,Savings,1306281,04-08-2025
56097,11598,105,Current,521989,30-07-2017
56098,13562,106,Savings,144543,23-10-2017
56099,12974,101,Current,825614,21-12-2018
56100,12520,106,Savings,1777332,16-07-2022
56101,10084,102,Savings,1884629,24-10-2023
56102,10591,104,Current,102044,31-05-2024
56103,14642,108,Current,41110,28-11-2017
56104,14860,109,Current,1259086,23-01-2018
56105,11490,100,Savings,422685,06-09-2019
56106,14601,105,Savings,71632,30-08-2021
56107,12730,105,Current,848845,11-08-2017
56108,14127,109,Current,1606675,22-02-2018
56109,10781,100,Current,586125,31-08-2023
56110,10508,101,Savings,302313,13-02-2026
56111,12557,100,Savings,499536,02-05-2023
56112,12929,107,Current,56641,28-03-2026
56113,11591,107,Current,1529180,20-02-2026
56114,10412,108,Savings,1800357,26-12-2023
56115,10385,102,Current,631188,03-11-2020
56116,10155,100,Savings,419830,05-05-2017
56117,10514,104,Current,1724015,05-12-2021
56118,11864,100,Current,1823062,27-04-2017
56119,12670,106,Current,1718692,05-08-2025
56120,10994,107,Savings,354461,22-10-2020
56121,14840,107,Current,521156,21-03-2023
56122,13093,105,Current,1967707,19-02-2024
56123,14457,106,Savings,333193,10-06-2017
